date,title,link,category,subcat,source,code
04/09/13,Raghuram Rajan's rupee gamble may help lure $30 bn in next 3 months,http://www.economictimes.indiatimes.com/thumbs-up-from-india-inc/raghuram-rajans-rupee-gamble-may-help-lure-30-bn-in-next-3-months/articleshow/22362666.cms,miscellaneous,,economictimes,4
04/09/13,Bank stocks cheer Raghuram Rajan booster sho,http://archive.indianexpress.com/news/bank-stocks-cheer-raghuram-rajan-booster-sho/1165101/,business,markets,indianexpress,1
04/09/13,Raghuram Rajan: Policy soon to facilitate en,http://archive.indianexpress.com/news/raghuram-rajan-policy-soon-to-facilitate-en/1182014/,business,banking,indianexpress,1
04/09/13,Raghuram Rajan: India not selling US assets,http://www.financialexpress.com/news/raghuram-rajan-india-not-selling-us-assets/1182036,miscellaneous,,financialexpress,4
04/09/13,Raghuram Rajan effect: BSE Sensex falls over 500 points,http://www.financialexpress.com/news/raghuram-rajan-effect-bse-sensex-falls-over-500-points/1171737,miscellaneous,,financialexpress,4
03/09/13,RBI revises gold import norms  says SEZ supplies not exports,http://www.financialexpress.com/news/rbi-revises-gold-import-norms-says-sez-supplies-not-exports/1164062,miscellaneous, Commodities,financialexpress,4
03/09/13,Link home loans to stages of construction: RBI to banks,http://www.economictimes.indiatimes.com/news/economy/policy/link-home-loans-to-stages-of-construction-rbi-to-banks/articleshow/22262220.cms,miscellaneous,,economictimes,4
03/09/13,RBI's new governor Raghuram Rajan to step into eye of Indian rupee storm,http://www.financialexpress.com/news/rbi-s-new-governor-raghuram-rajan-to-step-into-eye-of-indian-rupee-storm/1164019,miscellaneous,,financialexpress,4
03/09/13,As RBI norms weigh  fund houses may pare gold fund investments,http://www.financialexpress.com/news/as-rbi-norms-weigh-fund-houses-may-pare-gold-fund-investments/1163810,miscellaneous,,financialexpress,4
03/09/13,New banks: RBI zeroes in on 5 for screening panel,http://www.financialexpress.com/news/new-banks-rbi-zeroes-in-on-5-for-screening-panel/1163795,miscellaneous,,financialexpress,4
03/09/13,India's external debt profile deteriorates  says RBI report,http://www.economictimes.indiatimes.com/news/economy/finance/indias-external-debt-profile-deteriorates-says-rbi-report/articleshow/22264384.cms,miscellaneous,,economictimes,4
03/09/13,RBI relaxes KYC norms for foreign students,http://archive.indianexpress.com/news/rbi-relaxes-kyc-norms-for-foreign-students/1163613/,business,,indianexpress,1
03/09/13,RBI says profit and loss accounts should exclude failed ATM transaction amounts,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-says-profit-and-loss-accounts-should-exclude-failed-atm-transaction-amounts/articleshow/22263863.cms,miscellaneous,,economictimes,4
03/09/13,RBI arithmetic perfectly favours the rupee: Dr Soumya Kanti Ghosh  Chief Economic Adviser  Economic Research Department  State Bank of India,http://www.economictimes.indiatimes.com/opinion/interviews/rbi-arithmetic-perfectly-favours-the-rupee-dr-soumya-kanti-ghosh-chief-economic-adviser-economic-research-department-state-bank-of-india/articleshow/22258576.cms,miscellaneous,,economictimes,4
03/09/13,Raghuram Rajan to take over as RBI Governor tomorrow,http://www.economictimes.indiatimes.com/news/economy/finance/raghuram-rajan-to-take-over-as-rbi-governor-tomorrow/articleshow/22255525.cms,miscellaneous,,economictimes,4
03/09/13,Tech Mahindra gains as RBI allow raising FII limit,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/tech-mahindra-gains-as-rbi-allow-raising-fii-limit/articleshow/22248062.cms,miscellaneous,,economictimes,4
03/09/13,Link home loans to construction  axe 'schemes': RBI tells banks,http://www.financialexpress.com/news/link-home-loans-to-construction-axe-schemes-rbi-tells-banks/1164039,miscellaneous,,financialexpress,4
03/09/13,RBI's new governor Raghuram Rajan to step in,http://archive.indianexpress.com/news/rbis-new-governor-raghuram-rajan-to-step-in/1164019/,business,latest news,indianexpress,1
03/09/13,Adopt simple method for claim settlement of deceased a/c: RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/adopt-simple-method-for-claim-settlement-of-deceased-a/c-rbi/articleshow/22262334.cms,miscellaneous,,economictimes,4
03/09/13,Why does RBI need provisioning for raising tier II funds from abroad: Pratip Chaudhuri  CMD  State Bank of India,http://www.economictimes.indiatimes.com/opinion/interviews/why-does-rbi-need-provisioning-for-raising-tier-ii-funds-from-abroad-pratip-chaudhuri-cmd-state-bank-of-india/articleshow/22250604.cms,miscellaneous,,economictimes,4
03/09/13,Indian rupee falls as Raghuram Rajan rally s,http://archive.indianexpress.com/news/indian-rupee-falls-as-raghuram-rajan-rally-s/1165489/,business,latest news,indianexpress,1
02/09/13,IMF suggests better information-sharing between SEBI  RBI,http://www.economictimes.indiatimes.com/markets/regulation/imf-suggests-better-information-sharing-between-sebi-rbi/articleshow/22231843.cms,miscellaneous,,economictimes,4
02/09/13,New banks: RBI zeroes in on five names for panel to screen applications,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/new-banks-rbi-zeroes-in-on-five-names-for-panel-to-screen-applications/articleshow/22228491.cms,miscellaneous,,economictimes,4
02/09/13,Top bankers hail work of outgoing RBI chief ,http://archive.indianexpress.com/news/top-bankers-hail-work-of-outgoing-rbi-chief-/1163469/,business,banking,indianexpress,1
02/09/13,Raghuram Rajan will have to grapple with falling Re  high CAD as RBI Guv,http://www.economictimes.indiatimes.com/news/economy/indicators/raghuram-rajan-will-have-to-grapple-with-falling-re-high-cad-as-rbi-guv/articleshow/22231138.cms,miscellaneous,,economictimes,4
02/09/13,Top bankers hail work of outgoing RBI chief Subbarao,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/top-bankers-hail-work-of-outgoing-rbi-chief-subbarao/articleshow/22225610.cms,miscellaneous,,economictimes,4
02/09/13,RBI allows premature encashment of 8% Saving,http://archive.indianexpress.com/news/rbi-allows-premature-encashment-of-8--saving/1163200/,miscellaneous,,indianexpress,4
02/09/13,New RBI governor likely to keep liquidity tight: Saurabh Mukherjea  CEO  Institutional Equities  Ambit Capital,http://www.economictimes.indiatimes.com/opinion/interviews/new-rbi-governor-likely-to-keep-liquidity-tight-saurabh-mukherjea-ceo-institutional-equities-ambit-capital/articleshow/22225413.cms,miscellaneous,,economictimes,4
02/09/13,What will keep Raghuram Rajan busy in RBI hot seat  what will he axe? Take a look,http://www.financialexpress.com/news/what-will-keep-raghuram-rajan-busy-in-rbi-hot-seat-what-will-he-axe-take-a-look/1163519,miscellaneous,,financialexpress,4
02/09/13,Top bankers hail work of outgoing RBI chief Duvvuri Subbarao,http://www.financialexpress.com/news/top-bankers-hail-work-of-outgoing-rbi-chief-duvvuri-subbarao/1163469,miscellaneous,,financialexpress,4
02/09/13,Deepak Parekh: Emerging markets may remain shaky for 18 months  RBI has failed to spur economic growth,http://www.financialexpress.com/news/deepak-parekh-emerging-markets-may-remain-shaky-for-18-months-rbi-has-failed-to-spur-economic-growth/1163550,miscellaneous,,financialexpress,4
02/09/13,RBI allows Tech Mahindra to raise FII limit up to 35%,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/rbi-allows-tech-mahindra-to-raise-fii-limit-up-to-35/articleshow/22231643.cms,miscellaneous,,economictimes,4
02/09/13,RBI paper seeks to cut use of cheque books,http://timesofindia.indiatimes.com//articleshow/18305750.cms,miscellaneous,,timesofindia,4
02/09/13,RBI allows Tech Mahindra to raise FII limit up to 35 per cent,http://www.financialexpress.com/news/rbi-allows-tech-mahindra-to-raise-fii-limit-up-to-35-per-cent/1163544,miscellaneous,,financialexpress,4
02/09/13,Finmin in talks with RBI to explore possibility of including export credit in sector lending,http://www.economictimes.indiatimes.com/news/economy/policy/finmin-in-talks-with-rbi-to-explore-possibility-of-including-export-credit-in-sector-lending/articleshow/22217572.cms,miscellaneous,,economictimes,4
02/09/13,P Chidambaram  Raghuram Rajan order banks to cut interest rates on loans,http://www.financialexpress.com/news/p-chidambaram-raghuram-rajan-order-banks-to-cut-interest-rates-on-loans/1177839,miscellaneous,,financialexpress,4
02/09/13,Sensex inches away from 21 000: Is it seeing a villain in Raghuram Rajan?,http://www.economictimes.indiatimes.com/markets/analysis/sensex-inches-away-from-21000-is-it-seeing-a-villain-in-raghuram-rajan/articleshow/24595271.cms,miscellaneous,,economictimes,4
01/09/13,No proposal to convert idle gold to bullion: RBI,http://www.financialexpress.com/news/no-proposal-to-convert-idle-gold-to-bullion-rbi/1162831,miscellaneous,,financialexpress,4
01/09/13,No proposal to convert idle gold into bullion: RBI,http://www.economictimes.indiatimes.com/news/economy/policy/no-proposal-to-convert-idle-gold-into-bullion-rbi/articleshow/22185486.cms,miscellaneous,,economictimes,4
01/09/13,Raghuram Rajan: Don't think investments are held back by high rates,http://www.financialexpress.com/news/raghuram-rajan-don-t-think-investments-are-held-back-by-high-rates/1229731,miscellaneous,,financialexpress,4
31/08/13,Gold: RBI spikes economic doom temple-talk,http://archive.indianexpress.com/news/gold-rbi-spikes-economic-doom-templetalk/1162779/,business,latest news,indianexpress,1
31/08/13,RBI quiz competitions,http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/rbi-quiz-competitions/article5078055.ece,miscellaneous,,thehindu,4
31/08/13,Kolkata property prices up 60%  highest among cities: RBI report,http://www.financialexpress.com/news/kolkata-property-prices-up-60-highest-among-cities-rbi-report/1162475,miscellaneous, Latest News ,financialexpress,4
31/08/13,Retail loans grew 17% in July: RBI,http://www.financialexpress.com/news/retail-loans-grew-17-in-july-rbi/1162621,miscellaneous,,financialexpress,4
30/08/13,RBI swap deal for oil cos fuels Rupee rally  bonds gain too,http://www.financialexpress.com/news/rbi-swap-deal-for-oil-cos-fuels-rupee-rally-bonds-gain-too/1162180,miscellaneous,,financialexpress,4
30/08/13,?Thank God  the RBI exists?,http://www.thehindu.com/todays-paper/tp-business/thank-god-the-rbi-exists/article5073744.ece,business,,thehindu,1
29/08/13,?Ease curbs or release RBI gold reserves for festival season?,http://www.thehindu.com/todays-paper/tp-national/ease-curbs-or-release-rbi-gold-reserves-for-festival-season/article5069844.ece,miscellaneous,,thehindu,4
29/08/13,Hindustan Petroleum  Bharat Petroleum  ONGC shares gain after RBI opens forex swap window,http://www.financialexpress.com/news/hindustan-petroleum-bharat-petroleum-ongc-shares-gain-after-rbi-opens-forex-swap-window/1161759,miscellaneous,,financialexpress,4
29/08/13,FM P. Chidambaram will one day say 'thank God RBI exists  says D Subbarao,http://www.financialexpress.com/news/fm-p.-chidambaram-will-one-day-say-thank-god-rbi-exists-says-d-subbarao/1161937,miscellaneous,,financialexpress,4
29/08/13,RBI Governor Subbarao blames Manmohan Singh govt for mess Indian rupee  economy is in,http://www.financialexpress.com/news/rbi-governor-subbarao-blames-manmohan-singh-govt-for-mess-indian-rupee-economy-is-in/1161911,miscellaneous,,financialexpress,4
29/08/13,Indian rupee eases to 67 levels against dollar after RBI moves on oil imports,http://www.financialexpress.com/news/indian-rupee-eases-to-67-levels-against-dollar-after-rbi-moves-on-oil-imports/1161686,miscellaneous,,financialexpress,4
29/08/13,In his last speech  RBI Governor Subbarao bl,http://archive.indianexpress.com/news/in-his-last-speech-rbi-governor-subbarao-bl/1161954/,business,latest news,indianexpress,1
29/08/13,RBI opens swap window for oil cos,http://www.financialexpress.com/news/rbi-opens-swap-window-for-oil-cos/1161522,miscellaneous,,financialexpress,4
29/08/13,RBI should consider monetising gold: Anand S,http://archive.indianexpress.com/news/rbi-should-consider-monetising-gold-anand-s/1161751/,business,latest news,indianexpress,1
29/08/13,RBI should consider monetising gold: Anand Sharma,http://www.financialexpress.com/news/rbi-should-consider-monetising-gold-anand-sharma/1161751,miscellaneous,,financialexpress,4
29/08/13,RBI to open forex swap window for OMCs,http://www.thehindu.com/todays-paper/tp-business/rbi-to-open-forex-swap-window-for-omcs/article5069757.ece,business,,thehindu,1
28/08/13,RBI proposes diluting govt stake in PSBs,http://archive.indianexpress.com/news/rbi-proposes-diluting-govt-stake-in-psbs/1161019/,business,,indianexpress,1
28/08/13,RBI  govt should protect investors from illegal schemes: D Subbarao,http://www.financialexpress.com/news/rbi-govt-should-protect-investors-from-illegal-schemes-d-subbarao/1161386,miscellaneous,,financialexpress,4
28/08/13,Block licensing policy needs to be reviewed: RBI,http://www.financialexpress.com/news/block-licensing-policy-needs-to-be-reviewed-rbi/1161050,miscellaneous,,financialexpress,4
27/08/13,To ease liquidity crunch  RBI to infuse R8 0,http://archive.indianexpress.com/news/to-ease-liquidity-crunch-rbi-to-infuse-r80/1160576/,business,,indianexpress,1
27/08/13,CLSA sees rupee at 72/$ in FY15  blames RBI,http://www.economictimes.indiatimes.com/markets/forex/clsa-sees-rupee-at-72/-in-fy15-blames-rbi/articleshow/22090465.cms,miscellaneous,,economictimes,4
27/08/13,RBI for stringent entry norms for new banks  4-tier structure,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-for-stringent-entry-norms-for-new-banks-4-tier-structure/articleshow/22099751.cms,miscellaneous,,economictimes,4
27/08/13,RBI restricts FIIs from purchasing shares in IDFC,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-restricts-fiis-from-purchasing-shares-in-idfc/articleshow/22103826.cms,miscellaneous,,economictimes,4
27/08/13,Rupee tanks 110 p on RBI intervention,http://www.financialexpress.com/news/rupee-tanks-110-p-on-rbi-intervention/1160610,miscellaneous,,financialexpress,4
27/08/13,Coop. bank employees criticise RBI move,http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/coop-bank-employees-criticise-rbi-move/article5063405.ece,miscellaneous,chennai,thehindu,4
27/08/13,India rupee sees mild recovery as RBI steps ,http://archive.indianexpress.com/news/india-rupee-sees-mild-recovery-as-rbi-steps-/1160782/,business,banking,indianexpress,1
27/08/13,India rupee sees mild recovery as RBI steps in to prop up  say traders,http://www.financialexpress.com/news/india-rupee-sees-mild-recovery-as-rbi-steps-in-to-prop-up-say-traders/1160782,miscellaneous,,financialexpress,4
26/08/13,RBI to infuse Rs 8 000 cr via OMO to ease liquidity in market,http://www.economictimes.indiatimes.com/markets/stocks/market-news/rbi-to-infuse-rs-8000-cr-via-omo-to-ease-liquidity-in-market/articleshow/22073664.cms,miscellaneous,,economictimes,4
26/08/13,Raghuram Rajan to force RBI focus onto Indian rupee  but analysts see plunge to 69,http://www.financialexpress.com/news/raghuram-rajan-to-force-rbi-focus-onto-indian-rupee-but-analysts-see-plunge-to-69/1160305,miscellaneous,,financialexpress,4
26/08/13,RBI to buy bonds worth Rs 8 000 crore via OMO on August 30,http://www.economictimes.indiatimes.com/markets/money-markets/rbi-to-buy-bonds-worth-rs-8000-crore-via-omo-on-august-30/articleshow/22073352.cms,miscellaneous,,economictimes,4
